ts,phase57_core,phase57_lock_a,phase57_lock_b,phase57_lock_c,phase57_lock_d,phase57_lock_e,phase57_lock_f
2019-04-30,1.2927475126707806,1.2927475126707806,1.2927475126707806,1.2927475126707806,1.2927475126707806,1.2927475126707806,1.2927475126707806
2019-05-01,1.319084193402428,1.319084193402428,1.319084193402428,1.319084193402428,1.319084193402428,1.319084193402428,1.319084193402428
2019-05-02,1.3862815126540884,1.3862815126540884,1.3862815126540884,1.3862815126540884,1.3862815126540884,1.3862815126540884,1.3862815126540884
2019-05-03,1.3999121317689631,1.3999121317689631,1.3999121317689631,1.3999121317689631,1.3999121317689631,1.3999121317689631,1.3999121317689631
2019-05-04,1.3869851369318649,1.3869851369318649,1.3869851369318649,1.3869851369318649,1.3869851369318649,1.3869851369318649,1.3869851369318649
2019-05-05,1.3803019070170135,1.3803019070170135,1.3803019070170135,1.3803019070170135,1.3803019070170135,1.3803019070170135,1.3803019070170135
2019-05-06,1.4039681775203767,1.4039681775203767,1.4039681775203767,1.4039681775203767,1.4039681775203767,1.4039681775203767,1.4039681775203767
2019-05-07,1.4378165877430966,1.4378165877430966,1.4378165877430966,1.4378165877430966,1.4378165877430966,1.4378165877430966,1.4378165877430966
2019-05-08,1.4911023184583814,1.4911023184583814,1.4911023184583814,1.4911023184583814,1.4911023184583814,1.4911023184583814,1.4911023184583814
2019-05-09,1.5305220881501835,1.5305220881501835,1.5305220881501835,1.5305220881501835,1.5305220881501835,1.5305220881501835,1.5305220881501835
2019-05-10,1.6993174699270386,1.6993174699270386,1.6993174699270386,1.6993174699270386,1.6993174699270386,1.6993174699270386,1.6993174699270386
2019-05-11,1.6731632992469645,1.6731632992469645,1.6731632992469645,1.6731632992469645,1.6731632992469645,1.6731632992469645,1.6731632992469645
2019-05-12,1.8708985314384343,1.8708985314384343,1.8708985314384343,1.8708985314384343,1.8708985314384343,1.8708985314384343,1.8708985314384343
2019-05-13,1.908565244055913,1.908565244055913,1.908565244055913,1.908565244055913,1.908565244055913,1.908565244055913,1.908565244055913
2019-05-14,1.961951835589172,1.961951835589172,1.961951835589172,1.961951835589172,1.961951835589172,1.961951835589172,1.961951835589172
2019-05-15,1.8891207192192074,1.8891207192192074,1.8891207192192074,1.8891207192192074,1.8891207192192074,1.8891207192192074,1.8891207192192074
2019-05-16,1.7663274762310313,1.7663274762310313,1.7663274762310313,1.7663274762310313,1.7663274762310313,1.7663274762310313,1.7663274762310313
2019-05-17,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-18,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-19,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-20,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-21,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-22,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-23,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-24,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-25,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-26,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-27,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-28,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-29,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-30,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-05-31,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-01,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-02,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-03,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-04,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-05,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848,1.7636779850166848
2019-06-06,1.8049347249433403,1.8049347249433403,1.8049347249433403,1.8049347249433403,1.8049347249433403,1.8049347249433403,1.8049347249433403
2019-06-07,1.785278527053623,1.785278527053623,1.785278527053623,1.785278527053623,1.785278527053623,1.785278527053623,1.785278527053623
2019-06-08,1.725233377154405,1.725233377154405,1.725233377154405,1.725233377154405,1.725233377154405,1.725233377154405,1.725233377154405
2019-06-09,1.7226455270886736,1.7226455270886736,1.7226455270886736,1.7226455270886736,1.7226455270886736,1.7226455270886736,1.7226455270886736
2019-06-10,1.6989459200988921,1.6989459200988921,1.6989459200988921,1.6989459200988921,1.6989459200988921,1.6989459200988921,1.6989459200988921
2019-06-11,1.7512486928220472,1.7512486928220472,1.7512486928220472,1.7512486928220472,1.7512486928220472,1.7512486928220472,1.7512486928220472
2019-06-12,1.7708347603862509,1.7708347603862509,1.7708347603862509,1.7708347603862509,1.7708347603862509,1.7708347603862509,1.7708347603862509
2019-06-13,1.863800708804857,1.863800708804857,1.863800708804857,1.863800708804857,1.863800708804857,1.863800708804857,1.863800708804857
2019-06-14,1.89799552643345,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.89799552643345,1.8610050077416498,1.89799552643345
2019-06-15,1.8951485331438,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.8951485331438,1.8610050077416498,1.8951485331438
2019-06-16,1.8951485331438,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.8951485331438,1.8610050077416498,1.8951485331438
2019-06-17,1.8951485331438,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.8951485331438,1.8610050077416498,1.8951485331438
2019-06-18,1.8951485331438,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.8951485331438,1.8610050077416498,1.8951485331438
2019-06-19,1.8951485331438,1.8610050077416498,1.8610050077416498,1.8610050077416498,1.8951485331438,1.8610050077416498,1.8951485331438
2019-06-20,1.9868880656228551,1.9510917351751902,1.9510917351751902,1.9510917351751902,1.9868880656228551,1.9510917351751902,1.9868880656228551
2019-06-21,2.0923276488409512,2.054631689406408,2.054631689406408,2.054631689406408,2.0923276488409512,2.054631689406408,2.0923276488409512
2019-06-22,2.1267600355277354,2.0884437325956053,2.0884437325956053,2.0884437325956053,2.1267600355277354,2.0884437325956053,2.1267600355277354
2019-06-23,2.1561124897617203,2.1172673648142037,2.1172673648142037,2.1172673648142037,2.1561124897617203,2.1172673648142037,2.1561124897617203
2019-06-24,2.3051504926676967,2.263620257424543,2.263620257424543,2.263620257424543,2.3051504926676967,2.263620257424543,2.3051504926676967
2019-06-25,2.5533827082709957,2.507380252085337,2.507380252085337,2.507380252085337,2.5533827082709957,2.507380252085337,2.5533827082709957
2019-06-26,2.209427404640616,2.169621743292577,2.169621743292577,2.169621743292577,2.209427404640616,2.169621743292577,2.209427404640616
2019-06-27,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-06-28,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-06-29,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-06-30,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-07-01,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-07-02,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-07-03,2.206113263533655,2.1663673106776384,2.1663673106776384,2.1663673106776384,2.206113263533655,2.1663673106776384,2.206113263533655
2019-07-04,2.1673209851891935,2.1282739248568485,2.1282739248568485,2.1282739248568485,2.1673209851891935,2.1282739248568485,2.1673209851891935
2019-07-05,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-06,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-07,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-08,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-09,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-10,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-11,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-12,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-13,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-14,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-15,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-16,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-17,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-18,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-19,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-20,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-21,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-22,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-23,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-24,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-25,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-26,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-27,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-28,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-29,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-30,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-07-31,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-08-01,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-08-02,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-08-03,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-08-04,2.16407000371141,2.1250815139695636,2.1250815139695636,2.1250815139695636,2.16407000371141,2.1250815139695636,2.16407000371141
2019-08-05,2.1330809962328225,2.094650813106805,2.094650813106805,2.094650813106805,2.1330809962328225,2.094650813106805,2.1330809962328225
2019-08-06,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-07,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-08,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-09,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-10,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-11,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-12,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-13,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-14,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-15,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-16,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-17,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-18,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-19,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-20,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-21,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-22,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-23,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-24,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-25,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-26,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-27,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-28,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-29,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-30,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-08-31,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-01,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-02,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-03,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-04,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-05,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-06,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-07,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-08,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-09,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-10,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-11,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-12,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-13,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-14,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-15,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-16,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-17,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-18,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-19,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-20,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-21,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-22,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-23,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-24,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-25,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-26,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-27,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-28,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-29,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-09-30,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-01,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-02,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-03,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-04,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-05,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-06,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-07,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-08,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-09,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-10,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-11,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-12,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-13,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-14,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-15,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-16,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-17,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-18,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-19,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-20,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-21,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-22,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-23,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-24,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-25,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-26,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-27,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-28,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-29,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-30,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-10-31,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-01,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-02,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-03,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-04,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-05,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-06,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-07,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
2019-11-08,2.1298813747384733,2.091508836887145,2.091508836887145,2.091508836887145,2.1298813747384733,2.091508836887145,2.1298813747384733
