ts,phase56_phase42_core,phase56_profit_lock_light,phase56_profit_lock_medium,phase56_profit_lock_strict
2025-08-26,120.62829287219216,120.62829287219216,120.62829287219216,136.4939841819007
2025-08-27,120.74874156268363,120.74874156268363,120.74874156268363,136.63027494141673
2025-08-28,116.70621584603288,116.70621584603288,116.70621584603288,132.0560541837038
2025-08-29,116.31549431695262,116.31549431695262,116.31549431695262,131.61394282707278
2025-08-30,115.72851937463389,115.72851937463389,115.72851937463389,130.94976573740018
2025-08-31,114.11332625749478,114.11332625749478,114.11332625749478,129.12213360788735
2025-09-01,114.93913927979146,114.93913927979146,114.93913927979146,130.05656206508186
2025-09-02,115.3385521141049,115.3385521141049,115.3385521141049,130.5085078548361
2025-09-03,110.36848765876752,110.36848765876752,110.36848765876752,124.88475340223346
2025-09-04,110.93582270802176,110.93582270802176,110.93582270802176,125.52670745293692
2025-09-05,109.19017640262408,109.19017640262408,109.19017640262408,123.5514642200032
2025-09-06,112.56691097462769,112.56691097462769,112.56691097462769,127.37232534870934
2025-09-07,116.80010326521703,116.80010326521703,116.80010326521703,132.16229018857356
2025-09-08,118.49119812357102,118.49119812357102,118.49119812357102,134.07580707047808
2025-09-09,122.23342739076726,122.23342739076726,122.23342739076726,138.3102347510797
2025-09-10,124.77552482300261,124.77552482300261,124.77552482300261,141.1866827090394
2025-09-11,132.1126944503772,132.1126944503772,132.1126944503772,149.48887692246387
2025-09-12,132.22179734446456,132.22179734446456,132.22179734446456,149.61232962452223
2025-09-13,130.79254943192024,130.79254943192024,130.79254943192024,147.99509922755777
2025-09-14,125.8594173512672,125.8594173512672,125.8594173512672,142.41313469708646
2025-09-15,126.62871198976774,126.62871198976774,126.62871198976774,143.2836111642447
2025-09-16,132.54383722848218,132.54383722848218,132.54383722848218,149.97672595135754
2025-09-17,146.18368942075602,146.18368942075602,146.18368942075602,165.41056593239958
2025-09-18,140.20174816568672,140.20174816568672,140.20174816568672,158.64184712186662
2025-09-19,137.79235516017272,137.79235516017272,137.79235516017272,155.91555760095753
2025-09-20,137.25231879686785,137.25231879686785,137.25231879686785,155.30449270833995
2025-09-21,140.6587020115601,140.6587020115601,140.6587020115601,159.15890203100457
2025-09-22,143.5063430295327,143.5063430295327,143.5063430295327,162.3810803343542
2025-09-23,143.8608784741321,143.8608784741321,143.8608784741321,162.78224621521724
2025-09-24,133.60760041697174,133.60760041697174,133.60760041697174,151.18040107902286
2025-09-25,135.78312182382152,135.78312182382152,135.78312182382152,153.64205893244667
2025-09-26,136.45689327636865,136.45689327636865,136.45689327636865,154.40444848299452
2025-09-27,139.91745530731254,139.91745530731254,139.91745530731254,158.3201625154612
2025-09-28,145.09984421195898,145.09984421195898,145.09984421195898,164.18416748753464
2025-09-29,142.101441931076,142.101441931076,142.101441931076,160.79139897731923
2025-09-30,144.63627543826985,144.63627543826985,144.63627543826985,163.65962761917896
2025-10-01,153.61457399737998,153.61457399737998,153.61457399737998,173.81880099657212
2025-10-02,167.58927034220963,167.58927034220963,167.58927034220963,189.63152566025474
2025-10-03,162.14339401908333,162.14339401908333,162.14339401908333,183.46937796665387
2025-10-04,164.4866003128373,164.4866003128373,164.4866003128373,186.1207755383119
2025-10-05,172.35036118201396,172.35036118201396,172.35036118201396,195.01882114710523
2025-10-06,183.79726913779092,183.79726913779092,183.79726913779092,207.97128889945017
2025-10-07,184.21574915537656,184.21574915537656,184.21574915537656,208.44480969246428
2025-10-08,176.88178117041602,176.88178117041602,176.88178117041602,200.1462382189345
2025-10-09,155.34062794196723,155.34062794196723,155.34062794196723,175.7718749744922
2025-10-10,151.91804496470607,151.91804496470607,151.91804496470607,171.89913520808852
2025-10-11,155.9286040397921,155.9286040397921,155.9286040397921,176.4371848971061
2025-10-12,155.9286040397921,155.9286040397921,155.9286040397921,176.4371848971061
2025-10-13,153.07772469726106,153.07772469726106,153.07772469726106,173.21134234708157
2025-10-14,154.23740442981602,154.23740442981602,154.23740442981602,174.52354948607456
2025-10-15,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-16,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-17,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-18,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-19,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-20,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-21,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-22,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-23,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-24,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-25,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-26,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-27,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-28,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-29,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-30,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-10-31,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-01,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-02,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-03,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-04,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-05,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-06,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-07,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-08,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-09,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-10,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-11,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-12,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-13,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-14,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-15,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-16,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-17,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-18,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-19,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-20,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-21,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-22,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-23,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-24,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-25,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-26,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-27,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-28,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-29,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-11-30,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-01,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-02,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-03,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-04,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-05,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-06,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-07,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-08,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-09,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-10,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-11,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-12,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-13,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-14,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-15,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-16,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-17,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-18,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-19,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-20,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-21,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-22,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-23,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-24,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-25,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-26,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-27,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-28,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-29,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-30,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2025-12-31,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-01,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-02,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-03,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-04,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-05,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-06,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-07,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-08,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-09,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-10,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-11,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-12,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-13,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-14,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-15,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-16,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-17,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-18,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-19,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-20,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-21,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-22,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-23,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-24,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-25,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-26,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-27,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-28,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-29,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-30,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-01-31,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-01,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-02,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-03,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-04,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-05,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-06,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-07,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-08,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-09,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-10,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-11,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-12,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-13,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-14,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-15,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-16,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-17,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-18,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
2026-02-19,154.0060483231713,154.0060483231713,154.0060483231713,174.26176416184546
