ts,phase54_phase42_core,phase54_phase42_bnb_trend_base,phase54_phase42_bnb_trend_strict,phase54_phase42_bnb_trend_gap
2023-07-30,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-07-31,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-01,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-02,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-03,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-04,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-05,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-06,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-07,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-08,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-09,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-10,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-11,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-12,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-13,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-14,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-15,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-16,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-17,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-18,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-19,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-20,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-21,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-22,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-23,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-24,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-25,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-26,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-27,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-28,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-29,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-30,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-08-31,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-01,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-02,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-03,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-04,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-05,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-06,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-07,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-08,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-09,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-10,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-11,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-12,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-13,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-14,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-15,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-16,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-17,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-18,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-19,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-20,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-21,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-22,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-23,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-24,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-25,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-26,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-27,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-28,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-29,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-09-30,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-01,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-02,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-03,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-04,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-05,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-06,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-07,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-08,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-09,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-10,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-11,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-12,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-13,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-14,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-15,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-16,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-17,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-18,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-19,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-20,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-21,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-22,16.179025991772544,20.657918310205975,21.75047449198983,18.759375789076174
2023-10-23,15.286936422485919,19.518868687745304,20.551182802168327,17.725009228550647
2023-10-24,15.264006017852191,19.489590384713686,20.520356027965075,17.698421714707823
2023-10-25,15.264006017852191,19.489590384713686,20.520356027965075,17.698421714707823
2023-10-26,15.264006017852191,19.489590384713686,20.520356027965075,17.698421714707823
2023-10-27,15.371669239171627,19.627058365305444,20.66509441643325,17.823255856665494
2023-10-28,15.46292477584009,19.743576468608435,20.78777493030161,17.929065496013873
2023-10-29,15.575364633520874,19.887143417321045,20.938934849175126,18.05943808735384
2023-10-30,15.831206048823528,20.21381024265264,21.28287843269893,18.356082969098406
2023-10-31,16.31844543210693,20.835933687073965,21.93790474781751,18.921030864904935
2023-11-01,16.168525621865886,20.64451108879048,21.736358189319485,18.74720074311831
2023-11-02,15.842612990907089,20.228375005565518,21.298213496932476,18.36930917401695
2023-11-03,15.91268420656323,20.317844263458884,21.392414605795683,18.45055586137374
2023-11-04,15.982755422219372,20.40731352135225,21.48661571465889,18.531802548730532
2023-11-05,15.91268420656323,20.317844263458884,21.392414605795683,18.45055586137374
2023-11-06,15.738320949000272,20.095211458933527,21.158007195368633,18.24838387190451
2023-11-07,15.79140693165967,20.16299340660779,21.2293739953418,18.309936396657637
2023-11-08,16.268530588464003,20.77220075513068,21.87080110795815,18.863155235690485
2023-11-09,16.534732582998664,21.112096312496583,22.228673064823006,19.171813077875594
2023-11-10,16.458653973210833,21.014956614040678,22.1263958410632,19.083600893084856
2023-11-11,16.486999432831364,21.051149039320418,22.164502411678367,19.11646709462295
2023-11-12,16.239337382554755,20.73492589920345,21.83155485909302,18.829306083064242
2023-11-13,15.531297410598308,19.830876921936532,20.879692530842895,18.00834270032585
2023-11-14,15.810866841585403,20.187840466608446,21.255535166890155,18.332499915827704
2023-11-15,15.548010800494275,19.852217133846263,20.902161384084852,18.02772166429607
2023-11-16,15.757687873734595,20.1199397923502,21.184043361120295,18.27083957592246
2023-11-17,15.634616548137016,19.962798231923976,21.018590896338623,18.128139932141753
2023-11-18,15.72426109394266,20.077259368530733,21.139105654636385,18.23208164798202
2023-11-19,15.714513539140633,20.064813366470602,21.12600140829989,18.220779481606318
2023-11-20,14.998155956915708,19.15014418786711,20.162957197403006,17.390171935073838
2023-11-21,15.697543829379116,20.043145876834355,21.103187968263878,18.20110331799735
2023-11-22,15.649681191016148,19.982033268824708,21.038843236055495,18.145607194821324
2023-11-23,15.825626532408478,20.206686130584888,21.275377540523785,18.349613590459384
2023-11-24,15.853783493956392,20.242637875258282,21.31323070141439,18.382261230868917
2023-11-25,15.635970407008905,19.964526883945016,21.020410973324328,18.129709714362022
2023-11-26,14.787293223106493,18.880907638527702,19.879481262859056,17.145679265029887
2023-11-27,14.93526770645358,19.06984637875431,20.07841259699146,17.317253804913438
2023-11-28,14.904588039991918,19.03067356057158,20.037168006424853,17.281681120097275
2023-11-29,14.865638401576282,18.980941367236117,19.984805576371134,17.236519507509527
2023-11-30,15.198775063286993,19.406301333111333,20.432661984202493,17.622787248801714
2023-12-01,15.500463667257046,19.79150737327115,20.83824080510998,17.972591365318618
2023-12-02,15.348702588374,19.597733781966642,20.634218914249484,17.79662631585455
2023-12-03,16.07785845151352,20.528744231162026,21.6144686530141,18.642073307063928
2023-12-04,16.461844188035762,21.019029986398127,22.13068464597697,19.08729990678192
2023-12-05,16.56304047451229,21.148240769568353,22.26672913028716,19.204635719669394
2023-12-06,16.328069404828774,20.848221895425237,21.95084285504996,18.932189739423375
2023-12-07,19.501683307468532,24.90039764334759,26.21733011280532,22.6119548772834
2023-12-08,20.70668280776499,26.438981069421686,27.837286153878917,24.009136540951257
2023-12-09,21.35960157252879,27.27264945666268,28.71504560278259,24.76618758185892
2023-12-10,19.738653995897653,25.20296969718887,26.53590460033306,22.886719390147064
2023-12-11,19.793788388510542,25.273367122797744,26.610025205662936,22.950647020305617
2023-12-12,20.45050931606278,26.111890237902184,27.492896139323875,23.712106620825942
2023-12-13,20.523607110496208,26.205223932206763,27.591166066948286,23.796862587954408
2023-12-14,20.007462167174484,25.546192907669923,26.897280203262945,23.198399061266986
2023-12-15,20.168574991778023,25.751907118839306,27.113874229606292,23.385207341488197
2023-12-16,19.737620964921227,25.201650688891718,26.534515832312433,22.885521603809465
2023-12-17,20.349742840058266,25.983228251033065,27.357429476058826,23.595269167738785
2023-12-18,20.167601817460692,25.75066453751462,27.112565930628584,23.38407895818896
2023-12-19,20.832098598626875,26.59911612104668,28.005890429650602,24.154554562521817
2023-12-20,20.92410650577544,26.71659487599365,28.12958240211631,24.261236565915848
2023-12-21,20.975264943907927,26.781915670728512,28.198357883669804,24.32055412719534
2023-12-22,20.847950844982183,26.6193567962522,28.027201593880587,24.172935041459883
2023-12-23,20.50893316833885,26.186487754977705,27.571438970598184,23.779848337814936
2023-12-24,20.78782870811313,26.542590852943412,27.94637565262558,24.10322418498791
2023-12-25,20.173662854051912,25.758403470553006,27.120714160431753,23.391106653375548
2023-12-26,21.902139847844374,27.383860706441666,28.832138594206857,24.867178088029426
2023-12-27,21.80077233852081,27.174971108093825,28.171314403766093,24.67748625098211
2023-12-28,21.19932511653434,26.42525863796972,27.84249498769629,23.99667525397733
2023-12-29,21.429091471001083,26.71166564902837,27.851248499378034,24.256760353956686
2023-12-30,21.070926271391162,26.265207661201657,28.29550154292639,23.85133358045946
2023-12-31,21.185809448624536,26.408411166730982,28.3165312727985,23.98137613044914
2024-01-01,21.09795760721078,26.298902603679146,28.47951167930737,23.881931827515857
2024-01-02,21.341239629587335,26.60215708597654,27.06239494645414,24.15731605102341
2024-01-03,21.875108512024763,27.267632199906924,27.0344452598701,24.7616314303872
2024-01-04,21.456122806820705,26.745360591505865,26.94967414849472,24.28735860101309
2024-01-05,20.78033941133029,25.90298702956867,26.841747519866715,23.52240242460323
2024-01-06,20.435689879630175,25.4733765129807,26.81775568489256,23.132274774634197
2024-01-07,20.52354172104393,27.14935271028351,28.662636222515733,24.654222282927776
2024-01-08,20.094330261320653,26.66302287385269,28.149198744483623,24.21258803779
2024-01-09,20.331396292959255,26.977584092962367,28.481293357908296,24.498239865304146
2024-01-10,20.429968327439113,26.795534223273037,28.289096172032657,24.332921082134828
2024-01-11,19.661027274232453,24.739035102924827,26.1179694123093,22.46542217787897
2024-01-12,20.03224019647015,26.378304142895384,27.8486100159695,23.954036058446647
2024-01-13,19.853262537534114,25.678669500449896,27.109978290230814,23.318700543241
2024-01-14,21.046446930441004,25.087559043466243,26.485919802477994,22.78191542148309
