ts,daily_accel_w_0p20_aggressive,daily_accel_w_0p20_balanced_v2,daily_accel_w_0p25_aggressive,daily_accel_w_0p25_balanced_v2
2021-09-10,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-11,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-12,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-13,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-14,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-15,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-16,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-17,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-18,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-19,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-20,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-21,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-22,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-23,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-24,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-25,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-26,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-27,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-28,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-29,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-09-30,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-01,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-02,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-03,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-04,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-05,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-06,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-07,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-08,6.163491880718016,5.430401454186406,5.920986183182953,5.321316716773198
2021-10-09,6.121637734979623,5.411963463329911,5.880778809924098,5.303249104314687
2021-10-10,6.436612174394356,5.686364313380026,6.183360421115119,5.572137849058001
2021-10-11,6.271481727272955,5.540481377431353,6.024727114744196,5.429185378176282
2021-10-12,6.424925299448874,5.676039653943608,6.172133372160408,5.562020589161563
2021-10-13,6.422790638821553,5.674153808147172,6.170082700832408,5.560172625830215
2021-10-14,6.9071189278894956,5.8838358221135465,6.635354849022835,5.7656425925609
2021-10-15,6.817874210109834,5.803399747602842,6.5496215096882695,5.686822300629176
2021-10-16,6.890981296735738,5.865628770168795,6.619852161108275,5.747801279962901
2021-10-17,6.944908916812395,5.911532159861379,6.671657971766474,5.792782572228023
2021-10-18,7.199225843333278,6.128007668458163,6.9159686705102335,6.00490956732891
2021-10-19,7.391952322908603,6.292057160786037,7.1011122295159534,6.165663668709295
2021-10-20,6.965439065794249,5.929007498617683,6.691380351679156,5.809906870134858
2021-10-21,6.796891593712746,5.7855392669089705,6.529464464919078,5.6693205974332495
2021-10-22,6.863925089267319,5.809729692148414,6.593860493772587,5.693025090609028
2021-10-23,6.81525908284604,5.789133871329646,6.5471092759260054,5.6728429942128065
2021-10-24,7.064626867020581,5.895044994313719,6.786665558825886,5.776626597318777
2021-10-25,6.7566387932895955,5.63362449652147,6.490795431236157,5.520457458306663
2021-10-26,6.3937223545716915,5.47810105118288,6.142158122891338,5.368058134515897
2021-10-27,6.987154993916716,5.732325725411793,6.712241855653936,5.617175998122026
2021-10-28,7.203762308871316,5.9057330991772545,6.920326646523026,5.787100001828698
2021-10-29,7.046918854579286,5.7771509028628305,6.769654277067805,5.661100737041401
2021-10-30,6.989094955569429,5.729746157999795,6.71410548853671,5.614648248505849
2021-10-31,7.04162063998154,5.772807361255701,6.764564523396363,5.656844447564644
2021-11-01,7.482529907706542,5.949209180821544,7.18812599354353,5.829702745287969
2021-11-02,7.504472667240591,5.962193521138771,7.209205404133566,5.842426258967251
2021-11-03,7.388678149432016,5.870196474247597,7.097966880046627,5.752277228983773
2021-11-04,8.009235863081797,6.3632204805800585,7.69410843738083,6.2353974750283605
2021-11-05,8.410159245656615,6.681748230637089,8.079257287201969,6.547526708094164
2021-11-06,8.567099648703994,6.806435080165992,8.23002279091485,6.669708874985054
2021-11-07,8.61853389844221,6.847298837574623,8.279433334148482,6.7097517700165215
2021-11-08,8.374550918914773,6.653457937046498,8.045049988040224,6.519804703841609
2021-11-09,8.098916093394585,6.43447010888229,7.780260153788192,6.30521585610887
2021-11-10,8.287508342434714,6.584303886047274,7.961432145644846,6.452039804557586
2021-11-11,8.267725938689246,6.571507243246463,7.942428090554986,6.439500217967347
2021-11-12,8.565780821787632,6.6899599978304245,8.22875585390886,6.555573519072836
2021-11-13,8.58292557170037,6.69833274799707,8.245226034986738,6.563778079233447
2021-11-14,8.3587249959184,6.52336093374392,8.029846743968339,6.392321061183403
2021-11-15,7.763934056637998,6.286373447666639,7.458458154266585,6.1600941287976045
2021-11-16,7.622819576586993,6.2292440134131715,7.322895894625591,6.10411229834225
2021-11-17,7.013521541226578,5.980289797652195,6.737570997857939,5.8601590213669805
2021-11-18,7.515147925055386,6.19415319906979,7.219460638543958,6.069726380736349
2021-11-19,7.720596778514193,6.278820971786168,7.416826003214264,6.152693365429586
2021-11-20,7.4513662138845005,6.055158507768613,7.1581884509770335,5.933523784923938
2021-11-21,7.149798584167345,5.810097434894904,6.86848615179229,5.693385446218255
2021-11-22,7.593330829173768,5.985952320160671,7.294567396856445,5.865707796340187
2021-11-23,7.4707019589719685,5.937617104257598,7.176763421419131,5.818343527866891
2021-11-24,7.917768883170854,6.288486889247995,7.606240271939673,6.162165116018656
2021-11-25,7.905892229846098,6.279054158914123,7.594830911531764,6.152921868344628
2021-11-26,7.905892229846098,6.279054158914123,7.594830911531764,6.152921868344628
2021-11-27,7.905892229846098,6.279054158914123,7.594830911531764,6.152921868344628
2021-11-28,8.169695325621225,6.383813614109321,7.8482545414146765,6.255576938116772
2021-11-29,8.511094194079226,6.6457954016564385,8.176220899157105,6.512296091815781
2021-11-30,8.498327552788107,6.635826708553954,8.16395656780837,6.502527647678058
2021-12-01,8.498327552788107,6.635826708553954,8.16395656780837,6.502527647678058
2021-12-02,8.17005241283233,6.507661670907331,7.8485975788493105,6.376937161764891
2021-12-03,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-04,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-05,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-06,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-07,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-08,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-09,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-10,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-11,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-12,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-13,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-14,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-15,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-16,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-17,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-18,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-19,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-20,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-21,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-22,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-23,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-24,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-25,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-26,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-27,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-28,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-29,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-30,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2021-12-31,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-01,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-02,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-03,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-04,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-05,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-06,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-07,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-08,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-09,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-10,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-11,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-12,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-13,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-14,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-15,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-16,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-17,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-18,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-19,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-20,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-21,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-22,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-23,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-24,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-25,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-26,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-27,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-28,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-29,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-30,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-01-31,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-01,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-02,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-03,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-04,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-05,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-06,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-07,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-08,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-09,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-10,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-11,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-12,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-13,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-14,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-15,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-16,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-17,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-18,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-19,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-20,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-21,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-22,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-23,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-24,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-25,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-26,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-27,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-02-28,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-01,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-02,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-03,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-04,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-05,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-06,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-07,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-08,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-09,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-10,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-11,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-12,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-13,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-14,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-15,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-16,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-17,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-18,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-19,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-20,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
2022-03-21,8.157797334213083,6.50278092465415,7.836824682481037,6.372154458893568
