ts,old_baseline,phase42_full12,phase45_without_BNBUSDT,phase45_without_BNBUSDT_and_DOGEUSDT
2021-05-19,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-20,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-21,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-22,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-23,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-24,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-25,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-26,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-27,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-28,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-29,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-30,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-05-31,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-01,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-02,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-03,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-04,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-05,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-06,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-07,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-08,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-09,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-10,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-11,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-12,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-13,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-14,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-15,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-16,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-17,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-18,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-19,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-20,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-21,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-22,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-23,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-24,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-25,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-26,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-27,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-28,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-29,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-06-30,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-01,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-02,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-03,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-04,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-05,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-06,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-07,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-08,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-09,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-10,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-11,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-12,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-13,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-14,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-15,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-16,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-17,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-18,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-19,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-20,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-21,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-22,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-23,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-24,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-25,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-26,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-27,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-28,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-29,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-30,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-07-31,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-01,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-02,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-03,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-04,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-05,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-06,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-07,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-08,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-09,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-10,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-11,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-12,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-13,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-14,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-15,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-16,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-17,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-18,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-19,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-20,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-21,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-22,6.359675081307948,14.979212532530644,18.89771690159631,18.89771690159631
2021-08-23,6.000459208666971,14.13313614772247,18.89771690159631,18.89771690159631
2021-08-24,5.991458519853971,14.111936443500886,18.89771690159631,18.89771690159631
2021-08-25,5.734280899751575,13.506195083938856,18.086550498287917,18.086550498287917
2021-08-26,6.068434569795613,14.293241399689526,19.14050780053685,19.14050780053685
2021-08-27,6.014728984102544,14.166746355210764,18.97111449653601,18.97111449653601
2021-08-28,5.975779921092141,14.075007974661961,18.84826488255404,18.84826488255404
2021-08-29,5.987218080005715,14.101948755622747,18.884342089515904,18.884342089515904
2021-08-30,6.3571692943967735,14.973310546309037,20.051208770441267,20.051208770441267
2021-08-31,7.094290971417084,16.709484505081754,22.37617133643417,22.37617133643417
2021-09-01,7.018283756594307,16.53046148735206,22.136436249653553,22.136436249653553
2021-09-02,7.300604213798227,17.195422837841214,23.026905917112583,23.026905917112583
2021-09-03,7.203111057029207,16.96579306948988,22.719401814337154,22.719401814337154
2021-09-04,7.323183918104116,17.248605773352132,23.09812477947814,23.09812477947814
2021-09-05,7.279581730478951,17.145907690986217,22.960598700427404,22.960598700427404
2021-09-06,6.367124385704051,14.996758195216561,20.08260821961229,20.08260821961229
2021-09-07,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-08,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-09,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-10,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-11,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-12,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-13,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-14,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-15,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-16,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-17,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-18,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-19,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-20,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-21,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-22,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-23,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-24,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-25,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-26,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-27,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-28,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-29,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-09-30,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-01,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-02,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-03,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-04,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-05,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-06,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-07,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-08,6.357573699125496,14.974263057923737,20.05248430728287,20.05248430728287
2021-10-09,6.3144016107549055,14.872578006579374,19.916314808424687,19.916314808424687
2021-10-10,6.639294261004755,15.63781144950375,20.94106183913277,20.94106183913277
2021-10-11,6.468964031345792,15.23662543321255,20.40382162471543,20.40382162471543
2021-10-12,6.627239378769766,15.609418073939132,20.903039419215485,20.903039419215485
2021-10-13,6.6250374999446695,15.604231895326178,20.89609445205091,20.89609445205091
2021-10-14,7.1246167728489915,16.780912151787003,22.471822238192924,22.471822238192924
2021-10-15,7.032561833616111,16.564091247918604,22.18147086961514,22.18147086961514
2021-10-16,7.1079709848160295,16.741705621024128,22.41931959817489,22.41931959817489
2021-10-17,7.163596728418996,16.872723294892072,22.594769290694042,22.594769290694042
2021-10-18,7.425921825065874,17.490588724344498,23.422171399243968,23.422171399243968
2021-10-19,7.624717056954846,17.958819568035054,24.049193350773148,24.049193350773148
2021-10-20,7.184773350004966,16.922601490146032,22.661562676367627,22.661562676367627
2021-10-21,7.010918496896177,16.534508161953873,22.141855272855942,22.1132054132519
2021-10-22,7.080062806087438,16.64797416183657,22.293800992872793,22.331294143420518
2021-10-23,6.914761845402442,16.259287479559614,21.773299011128582,21.809916794610448
2021-10-24,7.148577760612469,16.805430872754474,22.504655992049997,22.542503753201373
2021-10-25,6.998081208407233,16.401215616290806,21.96335923135813,22.000296653310457
2021-10-26,6.64319052052832,15.569467810174592,20.849540824051818,20.884605054382792
2021-10-27,7.259777520345434,17.014546257971574,22.784688669735488,22.82300738276026
2021-10-28,7.484836348612287,17.542010609817034,23.491031986740015,23.530538610087092
2021-10-29,7.3218732277606735,17.160078305376214,22.97957499472522,23.018221462641357
2021-10-30,7.2617931747869,17.019270293334678,22.79101476702784,22.829344119123007
2021-10-31,7.316368289160032,17.147176528124028,22.962297838254496,23.00091524988594
2021-11-01,7.774480810369131,17.192154819394336,24.400076219507188,24.44111165044901
2021-11-02,7.797279725312097,17.1909949017094,24.4716302275367,24.512785996199135
2021-11-03,7.676967174910994,16.925736694562772,24.094031327808906,24.134552060193826
2021-11-04,8.321737606303161,18.347289542391646,23.785275251556758,23.82527672578318
2021-11-05,8.738304086183973,19.265711413112392,24.017905518374835,24.05829822429919
2021-11-06,8.901367938505738,19.625225237506367,24.520750512394997,24.56198889030992
2021-11-07,8.95480903296413,19.743049095921197,25.559453159414748,25.602438401165564
2021-11-08,8.701306405405086,19.18414104959443,25.15729411725781,25.19960301810487
2021-11-09,8.41491695048703,18.552726013473922,25.119558176081924,25.161803613577714
2021-11-10,8.610867630167805,18.98474682766164,25.571486583978754,25.614492063238597
2021-11-11,8.590313363068422,18.93942995904055,25.28136211021181,25.323879665470894
2021-11-12,8.899997654032447,19.62220411293163,25.166591165976023,25.208915702364433
2021-11-13,8.917811352185245,19.661478732403243,25.070244263779976,25.112406766385543
2021-11-14,8.684862991725582,19.147887554697565,26.45210755657584,26.496594041910495
2021-11-15,8.066864694270828,17.78536037149015,23.36246720707595,23.401757613428867
2021-11-16,7.920244255628568,17.462100041993047,23.725470276369983,23.765371172102018
