ts,full12,without_BNBUSDT,without_DOGEUSDT,without_BNBUSDT_and_DOGEUSDT
2025-05-05,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-06,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-07,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-08,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-09,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-10,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-11,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-12,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-13,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-14,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-15,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-16,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-17,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-18,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-19,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-20,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-21,88.46666443613971,133.17464302460033,96.5497959394579,113.57439699466488
2025-05-22,86.0573666957501,129.54776991300048,93.92036250625856,110.4813162304084
2025-05-23,85.92828064570648,129.35344825813098,94.44447167203009,110.3155942560628
2025-05-24,86.43518756358887,129.35344825813098,95.14328389305881,110.9663664751564
2025-05-25,86.517327515652,129.6704039003253,95.23369920883925,111.07181857492982
2025-05-26,86.12470799135974,129.47589829447483,94.80152439769287,110.90521084706744
2025-05-27,85.21048526231877,129.47589829447483,93.7951963604379,109.56158268770736
2025-05-28,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-05-29,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-05-30,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-05-31,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-01,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-02,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-03,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-04,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-05,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-06,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-07,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-08,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-09,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-10,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-11,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-12,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-13,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-14,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-15,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-16,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-17,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-18,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-19,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-20,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-21,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-22,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-23,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-24,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-25,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-26,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-27,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-28,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-29,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-06-30,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-01,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-02,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-03,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-04,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-05,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-06,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-07,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-08,85.08266953442529,129.47589829447483,93.65450356589724,109.39724031367581
2025-07-09,88.60820658748669,134.8409400757613,97.53522832823026,113.9302906556432
2025-07-10,89.76739226811394,136.60494922251917,98.81119862927865,115.42074359001477
2025-07-11,89.68516177487017,136.47981366861384,98.72068365055425,115.31501360904772
2025-07-12,90.95813808231753,138.4169855017995,100.1219086565103,116.95177578143219
2025-07-13,91.9581138623296,139.93871446374038,101.22262911776778,118.23752047318251
2025-07-14,95.7501098039784,145.70924427387206,105.39665773466871,123.11317721464374
2025-07-15,102.87394799933796,156.55005774030275,113.23820212109901,132.27283620604584
2025-07-16,106.09380324809294,161.44992340027775,116.78244851729589,136.4128482713793
2025-07-17,108.23132087674426,164.70272466526308,119.13531489384623,139.16121678139265
2025-07-18,109.60720481501532,166.79649781355982,120.64981517819533,140.93029509854472
2025-07-19,114.63227837798891,174.44348300010915,126.18115043715764,147.39141324599652
2025-07-20,114.80437829841135,174.70537877647627,126.3705889291454,147.61269516457574
2025-07-21,114.3124898733741,173.95683978444825,125.82914416126543,146.9802369150195
2025-07-22,110.71425891305199,168.4811748998363,121.86840178977627,142.35371850387355
2025-07-23,113.11419840617727,172.13332078836012,124.51012827822287,145.4395027053375
2025-07-24,113.66406375476109,172.97008708093736,125.11539097780084,146.1465062820747
2025-07-25,114.15656246320407,173.7195547813922,125.65750751338287,146.77974921928546
2025-07-26,118.15391877088891,179.80259497715343,130.05758596203518,151.91945335649817
2025-07-27,115.9233329228602,176.40816567707597,127.60227501091697,149.05141997916803
2025-07-28,115.76435409566145,176.16623713188577,127.42727952452401,148.84700884516133
2025-07-29,116.25898879602458,176.91895531183454,127.97174724706335,149.48299818916297
2025-07-30,112.85330225021768,171.73629793588864,124.22294758558178,145.1040487330232
2025-07-31,106.43952879745221,161.97603672407905,117.16300492052659,136.85737382767408
2025-08-01,103.56326310613639,157.59903390841146,113.99696374060318,133.15914091184456
2025-08-02,103.4079182114772,157.36263535754884,117.44984972931657,132.9594022004768
2025-08-03,109.88447630645526,167.2184400918414,124.98204508893704,141.2868040814806
2025-08-04,106.66589494164629,162.3205129849129,121.32124699642854,137.14842994533927
2025-08-05,107.46432335716815,163.53553405664482,122.22937541987157,138.17502990657783
2025-08-06,107.81478512916011,173.12351606929641,122.6279888588335,146.27614205314643
2025-08-07,107.62362416261905,172.2971889323132,122.41056334667246,145.57795876519063
2025-08-08,114.04135548484797,182.57148581412144,129.7100583476454,154.25895453227074
2025-08-09,113.772353409417,182.1408340703771,129.40409675370043,153.89508671654218
2025-08-10,113.04029303498545,180.96886141451571,128.57145500301436,152.90485937722124
2025-08-11,122.87158281665683,196.70800424807675,139.75351405336153,166.20323238389705
2025-08-12,127.12154794470958,203.5118732900392,144.58740279829513,171.95198181487982
2025-08-13,121.7024275276195,194.83627607228053,138.42372276743947,160.53675087533105
2025-08-14,118.82852177249276,190.2353728159793,135.1549569622781,156.2641932963236
2025-08-15,118.36064552587251,189.4863387383026,134.62279689639172,155.64891757674002
2025-08-16,119.70806487683723,191.643454039804,136.15534482068924,157.42082717192525
2025-08-17,115.44311057841219,184.8155884827672,131.30440746952584,151.8122440392909
2025-08-18,109.08877299559492,174.64278012805065,124.07701618569133,143.4560394724063
2025-08-19,116.06328750256499,185.80844429396677,132.00979355228256,152.62780115729728
2025-08-20,113.0959670963682,181.05799132764886,128.6347783975821,148.725657777833
2025-08-21,129.3370008584829,207.05864391986182,147.10724768693453,170.08325779909907
2025-08-22,127.9004494765545,204.75883505550783,145.47332144344927,168.19413606740278
2025-08-23,127.94729063396787,204.83382416511506,145.5265983379173,168.25573403704072
2025-08-24,117.13447785666926,187.5233381033845,133.2281600189172,154.0364587258176
2025-08-25,123.14219087462772,197.14122704700765,140.0613022836883,161.93683831738142
2025-08-26,120.62829287219216,193.11666866168758,137.20200746743834,158.6309632840124
2025-08-27,120.74874156268363,193.30949780067758,137.33900519607042,158.7893580630814
2025-08-28,116.70621584603288,186.83772338697565,132.74105698378094,153.47327728912782
2025-08-29,116.31549431695262,187.41706782234112,132.29665230164426,153.94916560313067
2025-08-30,115.72851937463389,188.19395499787194,131.62902998434478,154.5873205685798
2025-08-31,114.11332625749478,184.88029337162834,129.79191753881034,151.8653942873785
2025-09-01,114.93913927979146,184.76414710964957,130.73119307487306,151.76998878174706
2025-09-02,115.3385521141049,189.50359410567467,131.1854832034263,155.66309157615194
2025-09-03,110.36848765876752,181.33767681297687,125.53255714206408,148.9553985778457
2025-09-04,110.93582270802176,182.26981987290912,126.1778411447714,149.72108469153173
2025-09-05,109.19017640262408,179.40168738080982,124.19235190567191,147.36512741865158
2025-09-06,112.56691097462769,184.94973117021436,128.03303265255497,151.92243226837908
2025-09-07,116.80010326521703,191.9049524635551,132.8478440573712,157.63562865511338
2025-09-08,118.49119812357102,194.6834558152763,134.7712867577488,159.917962263216
2025-09-09,122.23342739076726,200.8320148452141,139.02767931406828,164.96854566695274
2025-09-10,124.77552482300261,205.00873278683366,141.91904801850689,168.3994084455844
2025-09-11,132.1126944503772,217.06385216768848,150.26430747659688,178.3017913581587
2025-09-12,132.22179734446456,217.24311044844467,150.3884005540406,178.4490386877137
2025-09-13,130.79254943192024,214.8948269705384,148.76278123952792,176.52009867054312
2025-09-14,125.8594173512672,206.78959032289166,145.38124487918665,172.50760894016918
2025-09-15,126.62871198976774,208.04218999832287,147.0254781553159,174.45863605677303
2025-09-16,132.54383722848218,217.136203883519,155.08919999180242,184.0269498673123
2025-09-17,146.18368942075602,239.4813071225114,171.51442324674815,203.51691910215962
2025-09-18,140.20174816568672,229.68156053949303,164.49593022386333,195.18886103148301
2025-09-19,137.79235516017272,225.73444038799954,161.66903720075695,191.8345043085716
2025-09-20,137.25231879686785,224.84974104369925,161.03542324730205,191.08266573274662
2025-09-21,140.6587020115601,230.43015229236252,165.03206510755592,195.82503213410416
2025-09-22,143.5063430295327,225.79359805566844,168.3731458310392,188.9464179710467
2025-09-23,143.8608784741321,229.58396677751062,168.7891152359841,189.6167278824202
2025-09-24,133.60760041697174,212.29874258117007,156.75914746508786,177.2393642421038
2025-09-25,135.78312182382152,215.75558528840546,159.3116435803201,180.12533801786034
2025-09-26,136.45689327636865,214.67138636735822,160.10216626135005,179.2201855655093
2025-09-27,139.91745530731254,214.09739870327437,164.16237505207621,178.74098720838228
2025-09-28,145.09984421195898,214.79893918159905,170.24276916131515,179.3266740893153
2025-09-29,142.101441931076,212.7580941537454,166.72480323840583,177.62285770841922
2025-09-30,144.63627543826985,217.79643031625915,169.69887311402323,181.8291543987565
2025-10-01,153.61457399737998,218.49797079458386,180.23293272905056,182.41484127968954
2025-10-02,167.58927034220963,218.05153594474083,196.62916676261008,182.0421314463685
2025-10-03,162.14339401908333,217.0948898379344,190.2396280915365,181.24346751782343
2025-10-04,164.4866003128373,217.11053408480151,192.98886555854696,181.25652824694063
2025-10-05,172.35036118201396,220.71067813529766,202.21526020880864,184.2621383364397
2025-10-06,183.79726913779092,204.11104985242707,215.645690264126,179.34370749970597
2025-10-07,184.21574915537656,205.9753527028549,216.13668456821625,181.51982232879388
2025-10-08,176.88178117041602,202.90379042570703,207.53188540057383,178.81294778529428
2025-10-09,155.34062794196723,193.02660976978066,182.2580775859885,170.1084884689428
2025-10-10,151.91804496470607,189.3527803794666,178.2424288656345,166.87085421103157
2025-10-11,155.9286040397921,189.0687512088974,182.94793827907202,166.62054792971503
2025-10-12,155.9286040397921,188.78514808208405,182.94793827907202,166.37061710782046
2025-10-13,153.07772469726106,185.33354481687087,179.60305809361643,163.3288239843741
2025-10-14,154.23740442981602,185.05554449964558,180.96368732159831,164.56616356001328
2025-10-15,154.0060483231713,185.05554449964558,179.1495150176224,164.31931431467328
2025-10-16,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-17,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-18,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-19,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-20,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-21,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-22,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-23,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-24,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
2025-10-25,154.0060483231713,185.05554449964558,178.880790745096,164.31931431467328
