ts,phase51_main_current,phase51_btc_top_override,phase51_btc_trend_override,phase51_btc_gap_override
2023-05-23,18.64955116046218,18.64955116046218,13.243920910145258,18.64955116046218
2023-05-24,18.64955116046218,18.64955116046218,13.243920910145258,18.64955116046218
2023-05-25,18.64955116046218,18.64955116046218,13.243920910145258,18.64955116046218
2023-05-26,18.64955116046218,18.64955116046218,13.243920910145258,18.64955116046218
2023-05-27,18.684418763500133,18.684418763500133,13.268682030291675,18.684418763500133
2023-05-28,18.365852078304833,18.365852078304833,13.042452886918063,18.365852078304833
2023-05-29,18.42618667777364,18.42618667777364,13.085299315587308,18.42618667777364
2023-05-30,18.153474288174632,18.153474288174632,12.891633458002321,18.153474288174632
2023-05-31,18.04487200913078,18.04487200913078,12.814509886397683,18.04487200913078
2023-06-01,18.017804701117086,18.017804701117086,12.795288121568088,18.017804701117086
2023-06-02,17.79678033880296,17.79678033880296,12.638328356235535,17.79678033880296
2023-06-03,17.71189903353045,17.71189903353045,12.578050160577813,17.71189903353045
2023-06-04,17.045907253699987,17.045907253699987,12.105098163878772,17.045907253699987
2023-06-05,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-06,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-07,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-08,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-09,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-10,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-11,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-12,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-13,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-14,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-15,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-16,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-17,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-18,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-19,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-20,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-21,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-22,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-23,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-24,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-25,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-26,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-27,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-28,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-29,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-06-30,17.020338392819436,17.020338392819436,12.086940516632954,17.020338392819436
2023-07-01,16.723839515787187,16.723839515787187,11.876382758777257,16.723839515787187
2023-07-02,17.005393041766506,17.005393041766506,12.076327121939627,17.005393041766506
2023-07-03,16.94380320795853,16.94380320795853,12.032589292497859,16.94380320795853
2023-07-04,16.952601755645386,16.952601755645386,12.038837553846683,16.952601755645386
2023-07-05,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-06,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-07,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-08,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-09,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-10,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-11,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-12,16.927172853011918,16.927172853011918,12.020779297515913,16.927172853011918
2023-07-13,16.522676398945816,16.522676398945816,11.733527395312338,16.522676398945816
2023-07-14,16.71710949627943,16.71710949627943,11.871603456298738,16.71710949627943
2023-07-15,16.5061289013004,16.5061289013004,11.721776241185836,16.5061289013004
2023-07-16,16.541292333796907,16.541292333796907,11.746747443704654,16.541292333796907
2023-07-17,16.50199202688905,16.50199202688905,11.718838452654213,16.50199202688905
2023-07-18,16.611619198789917,16.611619198789917,11.79668984874229,16.611619198789917
2023-07-19,16.69849356142834,16.69849356142834,11.858383407906423,16.69849356142834
2023-07-20,16.63644044525804,16.63644044525804,11.814316579932042,16.63644044525804
2023-07-21,17.35418815562787,17.35418815562787,12.32402289016907,17.35418815562787
2023-07-22,17.32815687339443,17.32815687339443,12.305536855833818,17.32815687339443
2023-07-23,16.90933488528698,16.90933488528698,12.008111720065168,16.90933488528698
2023-07-24,16.88397088295905,16.88397088295905,11.99009955248507,16.88397088295905
2023-07-25,16.88397088295905,16.88397088295905,11.99009955248507,16.88397088295905
2023-07-26,16.88397088295905,16.88397088295905,11.99009955248507,16.88397088295905
2023-07-27,16.88397088295905,16.88397088295905,11.99009955248507,16.88397088295905
2023-07-28,16.88397088295905,16.88397088295905,11.99009955248507,16.88397088295905
2023-07-29,16.203330988254926,16.203330988254926,11.506745242443452,16.203330988254926
2023-07-30,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-07-31,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-01,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-02,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-03,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-04,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-05,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-06,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-07,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-08,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-09,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-10,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-11,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-12,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-13,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-14,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-15,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-16,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-17,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-18,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-19,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-20,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-21,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-22,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-23,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-24,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-25,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-26,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-27,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-28,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-29,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-30,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-08-31,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-01,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-02,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-03,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-04,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-05,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-06,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-07,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-08,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-09,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-10,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-11,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-12,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-13,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-14,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-15,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-16,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-17,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-18,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-19,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-20,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-21,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-22,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-23,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-24,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-25,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-26,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-27,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-28,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-29,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-09-30,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-01,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-02,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-03,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-04,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-05,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-06,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-07,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-08,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-09,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-10,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-11,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-12,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-13,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-14,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-15,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-16,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-17,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-18,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-19,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-20,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-21,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-22,16.179025991772544,16.179025991772544,11.489485124579788,16.179025991772544
2023-10-23,15.286936422485919,15.286936422485919,10.855970483999839,15.286936422485919
2023-10-24,15.264006017852191,15.264006017852191,10.83968652827384,15.264006017852191
2023-10-25,15.264006017852191,15.264006017852191,10.83968652827384,15.264006017852191
2023-10-26,15.264006017852191,15.264006017852191,10.83968652827384,15.264006017852191
2023-10-27,15.371669239171627,15.371669239171627,10.916143230948219,15.371669239171627
2023-10-28,15.46292477584009,15.46292477584009,10.980948067260432,15.46292477584009
2023-10-29,15.575364633520874,15.575364633520874,11.060796883430836,15.575364633520874
2023-10-30,15.831206048823528,15.831206048823528,11.242481870949003,15.831206048823528
2023-10-31,16.31844543210693,16.31844543210693,11.588493407687423,16.31844543210693
2023-11-01,16.168525621865886,16.168525621865886,11.482028319460216,16.168525621865886
2023-11-02,15.842612990907089,15.842612990907089,11.250582475488029,15.842612990907089
