ts,phase59_phase42_core,phase59_phase49_strict,phase59_restore_trx_only,phase59_restore_trx_sol
2025-04-10,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-11,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-12,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-13,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-14,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-15,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-16,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-17,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-18,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-19,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-20,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-21,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-22,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-23,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-24,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-25,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-26,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-27,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-28,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-29,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-04-30,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-01,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-02,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-03,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-04,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-05,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-06,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-07,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-08,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-09,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-10,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-11,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-12,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-13,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-14,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-15,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-16,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-17,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-18,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-19,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-20,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-21,88.46666443613971,112.66568434504507,106.6672640891369,112.42444574451021
2025-05-22,86.0573666957501,109.59735142617583,103.76229191705947,109.36268270841963
2025-05-23,85.92828064570648,109.43295539903657,103.60664847918389,109.19863868435701
2025-05-24,86.43518756358887,110.07852076726273,104.21784337867513,109.8428217746794
2025-05-25,86.517327515652,110.18312914116545,104.31688231062572,109.94720616221153
2025-05-26,86.12470799135974,109.68311314447843,103.8434876059518,109.4482607946161
2025-05-27,85.21048526231877,108.51881549555387,102.74117818921891,108.2864561278011
2025-05-28,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-05-29,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-05-30,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-05-31,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-01,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-02,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-03,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-04,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-05,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-06,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-07,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-08,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-09,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-10,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-11,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-12,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-13,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-14,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-15,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-16,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-17,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-18,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-19,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-20,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-21,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-22,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-23,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-24,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-25,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-26,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-27,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-28,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-29,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-06-30,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-01,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-02,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-03,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-04,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-05,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-06,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-07,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-08,85.08266953442529,108.35603727231054,102.58706642193509,108.12402644360941
2025-07-09,88.60820658748669,112.8459436941097,106.83792627170821,112.60431912411704
2025-07-10,89.76739226811394,114.32221104094882,108.23559584489607,114.07742550254915
2025-07-11,89.68516177487017,114.21748735938594,108.13644774436669,113.97292605425243
2025-07-12,90.95813808231753,115.83867142626252,109.67131854379329,115.5906388585367
2025-07-13,91.9581138623296,117.11217886888636,110.87702332863101,116.86141948016784
2025-07-14,95.7501098039784,121.94143088740113,115.44916171669884,121.68033115410165
2025-07-15,102.87394799933796,131.01391158461252,124.0386155517219,130.73338594927822
2025-07-16,106.09380324809294,135.11452052477247,127.92090446062122,134.82521470789652
2025-07-17,108.23132087674426,137.83673106550603,130.49818211479482,137.5415964795153
2025-07-18,109.60720481501532,139.58897194033366,132.15713214229928,139.29008547426605
2025-07-19,114.63227837798891,145.98859552131873,138.2160341278711,145.6760062472879
2025-07-20,114.80437829841135,146.20777135928785,138.42354085120496,145.89471278821478
2025-07-21,114.3124898733741,145.5813326167236,137.83045425898115,145.26961536982085
2025-07-22,110.71425891305199,140.998847720745,133.49194489452506,140.6969424432072
2025-07-23,113.11419840617727,144.0552625534173,136.3856335098106,143.74681291198402
2025-07-24,113.66406375476109,144.75553712792149,137.0486248492568,144.44558806579658
2025-07-25,114.15656246320407,145.3827530897693,137.64244728092504,145.07146103930017
2025-07-26,118.15391877088891,150.47353939720824,142.4621956420491,150.15134700763792
2025-07-27,115.9233329228602,147.63280291572894,139.77270247259742,147.31669308179448
2025-07-28,115.76435409566145,147.43033729235677,139.58101629731914,147.11466097572549
2025-07-29,116.25898879602458,148.0602735216971,140.17741416704294,147.74324839211292
2025-07-30,112.85330225021768,143.72300130968748,136.0710621473097,143.41526310260014
2025-07-31,106.43952879745221,135.55481524891962,128.33775750590004,135.26456667752447
2025-08-01,103.56326310613639,131.89178076541432,124.86974620422407,131.6093754456503
2025-08-02,103.4079182114772,131.69394309426622,124.68244158491774,131.41196138248182
2025-08-03,109.88447630645526,139.94208780077173,132.49144780334873,139.6424452466681
2025-08-04,106.66589494164629,135.84310120059112,128.6106948596195,135.55223535429153
2025-08-05,107.46432335716815,136.8599303577505,129.57338713695998,136.56688728735395
2025-08-06,107.81478512916011,137.30625684275947,129.99595080684037,137.0122581026996
2025-08-07,107.62362416261905,137.06280603275457,129.76546153236015,136.76932856705653
2025-08-08,114.04135548484797,145.23603259182187,137.50353831150076,144.9250546977687
2025-08-09,113.772353409417,144.8934481492882,137.1791933663917,144.58320379350766
2025-08-10,113.04029303498545,143.96114123353738,136.29652329189094,143.65289312370282
2025-08-11,122.87158281665683,156.48166518802665,148.1504435245834,156.1466082615209
2025-08-12,127.12154794470958,161.89415850001632,153.27477092601794,161.54751239869145
2025-08-13,121.7024275276195,154.99270116316387,146.74075325569146,154.66083239106106
2025-08-14,118.82852177249276,151.33267214875193,143.27558740928745,151.00864019300084
2025-08-15,118.36064552587251,150.73681383477296,142.71145311669974,150.41405772469412
2025-08-16,119.70806487683723,152.45280396782223,144.33608242384307,152.12637359738065
2025-08-17,115.44311057841219,147.0212213734625,139.19368207024323,146.70642105161443
2025-08-18,109.08877299559492,138.9287291687368,131.53204127731865,138.63125640767757
2025-08-19,116.06328750256499,147.81104043152274,139.94145046608173,147.49454895725898
2025-08-20,113.0959670963682,144.0320442823404,136.3636513999334,143.72364435562952
2025-08-21,129.3370008584829,164.71562261031605,155.94601780230423,164.3629352191576
2025-08-22,127.9004494765545,162.88611942317354,154.21391897603522,162.53734934535774
2025-08-23,127.94729063396787,162.94577343057992,154.27039695155173,162.59687562221913
2025-08-24,117.13447785666926,149.17524236089565,141.23302108332203,148.85582987154024
2025-08-25,123.14219087462772,156.8262949108143,148.47672485742447,156.49050006670296
2025-08-26,120.62829287219216,153.6247495533255,145.44563259427588,153.29580982509154
2025-08-27,120.74874156268363,153.77814557237042,145.59086167417544,153.44887739416362
2025-08-28,116.70621584603288,148.62983429318035,140.71665102145684,148.31158962595055
2025-08-29,116.31549431695262,149.09070411039977,141.1529837237329,148.77147263347382
2025-08-30,115.72851937463389,149.70871962712968,141.73809555008387,149.38816486175764
2025-08-31,114.11332625749478,147.0726942598532,139.24241449483173,146.75778372479203
2025-09-01,114.93913927979146,146.9802996440404,139.83235395353765,147.37956414856296
2025-09-02,115.3385521141049,150.75054051879957,143.41924048027767,151.16004669080027
2025-09-03,110.36848765876752,144.25453472262694,137.23914842729843,144.64639482544789
2025-09-04,110.93582270802176,144.99605664884052,137.9446086604162,145.38993105823982
2025-09-05,109.19017640262408,142.71445072202948,135.77396178928456,143.10212726503383
2025-09-06,112.56691097462769,147.12793218670456,139.97280683062985,147.52759772751665
2025-09-07,116.80010326521703,152.66082655922128,145.2366254931241,153.07552192604115
2025-09-08,118.49119812357102,154.87113230081945,147.3394396495329,155.29183185070943
2025-09-09,122.23342739076726,159.76232500642058,151.99276387952136,160.19631123239472
2025-09-10,124.77552482300261,163.08491363733913,155.1537683856068,163.5279255062509
2025-09-11,132.1126944503772,172.67478854846672,164.27726851583205,173.1438508245698
2025-09-12,132.22179734446456,172.8173889188924,164.41293394527776,173.28683856164517
2025-09-13,130.79254943192024,170.94932406631588,162.63571681953871,171.41369920595778
2025-09-14,125.8594173512672,164.50158986142176,156.50154881389034,164.94845005920516
2025-09-15,126.62871198976774,165.5070783164653,157.45813835604227,165.95666987247003
2025-09-16,132.54383722848218,173.2383035714037,164.81337867710056,173.7088966073907
2025-09-17,146.18368942075602,191.06595142108011,181.77403238587846,191.5849723552463
2025-09-18,140.20174816568672,183.24739586420728,174.33570880998573,183.74517809007
2025-09-19,137.79235516017272,180.09825543157797,171.33971736969562,180.58748317770733
2025-09-20,137.25231879686785,179.39241361047138,170.66820204687195,179.87972397321224
2025-09-21,140.6587020115601,183.84464663591288,174.90391408314423,184.34405126310432
2025-09-22,143.5063430295327,187.56658882084844,178.4448507818647,188.0761039145849
2025-09-23,143.8608784741321,188.02997603116785,178.88570254613413,188.54074989268054
2025-09-24,133.60760041697174,174.6286702155953,166.13612901293902,175.10304011181898
2025-09-25,135.78312182382152,177.47213427840381,168.8413097361226,177.95422830005734
2025-09-26,136.45689327636865,176.5803145081606,169.67911971561676,178.83725762857878
2025-09-27,139.91745530731254,176.10817462979654,173.9822011139497,183.3725904256854
2025-09-28,145.09984421195898,176.68523448113038,180.42631079760957,190.16450981809504
2025-09-29,142.101441931076,175.00651491361373,176.69790802250677,186.23487293200267
2025-09-30,144.63627543826985,179.15085384592052,179.84988010540619,189.55696727320574
