ts,phase55_phase42_core,phase55_fresh_light,phase55_fresh_medium,phase55_fresh_heavy
2023-07-11,16.927172853011918,14.607533442499514,14.183120514289177,11.401018600124184
2023-07-12,16.927172853011918,14.607533442499514,14.183120514289177,11.401018600124184
2023-07-13,16.522676398945816,14.258467740184573,13.844196701940836,11.128576672784185
2023-07-14,16.71710949627943,14.42625641915019,14.007110383711296,11.259533884506983
2023-07-15,16.5061289013004,14.244187852613031,13.830331707747604,11.117431378169478
2023-07-16,16.541292333796907,14.274532613702558,13.85979482040822,11.14111512922573
2023-07-17,16.50199202688905,14.240617880720146,13.826865459199299,11.114645054515803
2023-07-18,16.611619198789917,14.335222135881612,13.918721045729452,11.188482631338232
2023-07-19,16.69849356142834,14.410191545632205,13.99151226524391,11.246995428065437
2023-07-20,16.63644044525804,14.356641967238923,13.939518537019296,11.20520057326029
2023-07-21,17.35418815562787,14.976032090654552,14.540912660150678,11.688627727173174
2023-07-22,17.32815687339443,14.95356804251857,14.519101291160453,11.671094785582415
2023-07-23,16.90933488528698,14.592139926266713,14.168174247232669,11.389004130632651
2023-07-24,16.88397088295905,14.570251716377314,14.14692198586182,11.371920624436703
2023-07-25,16.88397088295905,14.570251716377314,14.14692198586182,11.371920624436703
2023-07-26,16.88397088295905,14.570251716377314,14.14692198586182,11.371920624436703
2023-07-27,16.88397088295905,14.570251716377314,14.14692198586182,11.371920624436703
2023-07-28,16.88397088295905,14.570251716377314,14.14692198586182,11.371920624436703
2023-07-29,16.203330988254926,13.982884285883994,13.576620155943186,10.913486828852962
2023-07-30,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-07-31,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-01,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-02,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-03,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-04,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-05,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-06,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-07,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-08,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-09,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-10,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-11,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-12,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-13,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-14,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-15,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-16,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-17,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-18,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-19,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-20,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-21,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-22,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-23,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-24,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-25,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-26,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-27,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-28,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-29,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-30,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-08-31,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-01,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-02,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-03,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-04,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-05,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-06,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-07,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-08,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-09,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-10,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-11,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-12,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-13,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-14,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-15,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-16,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-17,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-18,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-19,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-20,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-21,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-22,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-23,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-24,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-25,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-26,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-27,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-28,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-29,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-09-30,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-01,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-02,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-03,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-04,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-05,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-06,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-07,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-08,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-09,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-10,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-11,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-12,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-13,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-14,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-15,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-16,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-17,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-18,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-19,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-20,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-21,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-22,16.179025991772544,13.961909959455168,13.556255225709272,10.897116598609683
2023-10-23,15.286936422485919,13.19206916381748,12.808781682395086,10.29626435584406
2023-10-24,15.264006017852191,13.172281060071755,12.789568509871494,10.280819959310294
2023-10-25,15.264006017852191,13.172281060071755,12.789568509871494,10.280819959310294
2023-10-26,15.264006017852191,13.172281060071755,12.789568509871494,10.280819959310294
2023-10-27,15.371669239171627,13.265190497436604,12.879778520497009,10.353334749551465
2023-10-28,15.46292477584009,13.343940700750126,12.956240684935452,10.414798413918568
2023-10-29,15.575364633520874,13.44097220126143,13.05045299468996,10.49053042894232
2023-10-30,15.831206048823528,13.66175402126541,13.26482013427631,10.662848202257234
2023-10-31,16.31844543210693,14.082223856814391,13.673073476545854,10.991020267360158
2023-11-01,16.168525621865886,13.95284852279932,13.54745706353984,10.890044247328488
2023-11-02,15.842612990907089,13.671597796679599,13.274377904831114,10.67053116030312
2023-11-03,15.91268420656323,13.732066702795338,13.333089923953489,10.717726474013574
2023-11-04,15.982755422219372,13.792535608911079,13.391801943075865,10.764921787724028
2023-11-05,15.91268420656323,13.732066702795338,13.333089923953489,10.717726474013572
2023-11-06,15.738320949000272,13.581597564321287,13.18699257404432,10.600286972455
2023-11-07,15.79140693165967,13.627408833205868,13.231472824598608,10.636042162111375
2023-11-08,16.268530588464003,14.0391491653628,13.631250293845051,10.957400946181306
2023-11-09,16.534732582998664,14.268871787763578,13.854298466296214,11.1366969170699
2023-11-10,16.458653973210833,14.203218719387374,13.790552907569413,11.085455421942832
2023-11-11,16.486999432831364,14.227679818292989,13.814303304243563,11.06578941201438
2023-11-12,16.239337382554755,14.013956492297067,13.60678957844947,11.18151919600415
2023-11-13,15.531297410598308,13.402943793437558,13.01352947893998,10.660457053710118
2023-11-14,15.810866841585403,13.64420202646363,13.247778101922268,10.852349452250781
2023-11-15,15.548010800494275,12.992498365969935,12.615009291721012,10.333996246305057
2023-11-16,15.757687873734595,13.128734862321634,12.747287520198581,10.442356270855509
2023-11-17,15.634616548137016,13.026196290935264,12.647728144136863,10.360798961248019
2023-11-18,15.72426109394266,13.100884879969781,12.72024670200898,10.42020490281397
2023-11-19,15.714513539140633,13.09276357032225,12.712361352034037,10.413745361234769
2023-11-20,14.998155956915708,12.495920376129963,12.132859070921064,9.939027169653503
2023-11-21,15.697543829379116,13.078625022717123,12.698633591261155,10.402499818325005
2023-11-22,15.649681191016148,13.03874760580712,12.659914788250404,10.370782048189305
2023-11-23,15.825626532408478,13.185338892289629,12.802246954780111,10.487378083961689
2023-11-24,15.853783493956392,13.208798252930178,12.825024718080316,10.506037231569136
2023-11-25,15.635970407008905,13.027324277116515,12.648823357371196,10.361696140884655
2023-11-26,14.787293223106493,12.32023718283992,11.962280245099704,9.799291961777445
2023-11-27,14.93526770645358,12.443524163380454,12.081985198008578,9.897352177621778
2023-11-28,14.904588039991918,12.417962976367034,12.057166675612125,9.877021275649943
2023-11-29,14.865638401576282,12.385511548223535,12.02565810381718,9.851210001545763
2023-11-30,15.198775063286993,12.663068950017806,12.295151245474333,10.071974096909345
2023-12-01,15.500463667257046,12.914424969012746,12.539204269445175,10.271898090248712
2023-12-02,15.348702588374,12.787983134205469,12.416436124626019,10.171328560858067
2023-12-03,16.07785845151352,13.395489392558412,13.006291661108044,10.477833523821376
2023-12-04,16.461844188035762,13.715412401956046,13.316919503614239,10.72807447692687
2023-12-05,16.56304047451229,13.79972548296436,13.398782919746683,10.794023424426792
2023-12-06,16.328069404828774,13.603956097321626,13.208701493576479,10.640894339574924
2023-12-07,19.501683307468532,16.24809626667887,15.776017791450363,12.709117432906993
2023-12-08,20.70668280776499,17.252058210549567,16.75081023657665,13.494407600653538
2023-12-09,21.35960157252879,17.79604647950789,17.27899325990268,13.919910421343577
2023-12-10,19.738653995897653,16.445531662243056,15.967716822645194,12.863549656008942
2023-12-11,19.793788388510542,16.49146764144317,16.01231816013326,12.89948037333532
2023-12-12,20.45050931606278,17.038623734739225,16.543576968603098,13.327461038251185
2023-12-13,20.523607110496208,17.09952616978089,16.602709920734256,13.375098385186519
2023-12-14,20.007462167174484,16.669492895502504,16.18517099958419,13.03873015513918
2023-12-15,20.168574991778023,16.803726266165043,16.31550430196137,13.143726312422155
2023-12-16,19.737620964921227,16.444670978245334,15.966881145293335,12.862876436585559
2023-12-17,20.349742840058266,16.954668756250356,16.46206125054095,13.261792195380009
2023-12-18,20.167601817460692,16.802915452567934,16.31471704605621,13.143092101185792
2023-12-19,20.832098598626875,17.356550105487948,16.852266183572173,13.57614023823535
2023-12-20,20.92410650577544,17.433207761602844,16.926696598487894,13.636101179979251
2023-12-21,20.975264943907927,17.47583111952145,16.968081560874797,13.669440794188905
2023-12-22,20.847950844982183,17.36975762305262,16.86508996481161,13.586471041855148
2023-12-23,20.50893316833885,17.087300372600957,16.59083933659568,13.365535474583305
2023-12-24,20.78782870811313,17.319666035972407,16.816453758082577,13.282649018240926
